t,V,V_sum,sea_level,sea_level_cumulative
2139.0,6569435019.720578,663574370422.333,0.01664538733554762,1.6813397786057545
2139.25,6554984980.295325,670129355402.6283,0.01660877436920801,1.6979485529749625
2139.5,6540519488.650861,676669874891.2792,0.01657212225061662,1.714520675225579
2139.75,6526037653.563334,683195912544.8425,0.016535428721623977,1.731056103947203
2140.0,6511538566.673997,689707451111.5165,0.01649869148066485,1.7475547954278678
2140.25,6497021301.965729,696204472413.4822,0.0164619081814319,1.7640167036092997
2140.5,6482484915.220076,702686957328.7023,0.016425076431499926,1.7804417800407997
2140.75,6467928443.453907,709154885772.1561,0.016388193790898488,1.7968299738316982
2141.0,6453350904.3346815,715608236676.4908,0.016351257770630356,1.8131812316023286
2141.25,6438751295.573399,722046987972.0642,0.01631426583113335,1.8294954974334618
2141.5,6424128594.294257,728471116566.3585,0.01627721538068325,1.845772712814145
2141.75,6409481756.379633,734880598322.7382,0.01624010377373409,1.862012816587879
2142.0,6394809715.789596,741275408038.5277,0.016202928309194,1.878215744897073
2142.25,6380111383.854595,747655519422.3823,0.016165686228633024,1.8943814311257061
2142.5,6365385648.539851,754020905070.9221,0.016128374714419264,1.9105098058401253
2142.75,6350631373.68021,760371536444.6023,0.016090990887780196,1.9266007967279055
2143.0,6335847398.184317,766707383842.7866,0.016053531806786217,1.9426543285346918
2143.25,6321032535.205928,773028416377.9926,0.016015994464250963,1.9586703229989428
2143.5,6306185571.281306,779334601949.2738,0.015978375785545663,1.9746486987844885
2143.75,6291305265.430875,785625907214.7047,0.01594067262632294,1.9905893714108114
2144.0,6276390348.222927,791902297562.9276,0.015902881770144494,2.006492253180956
2144.25,6261439520.798158,798163737083.7258,0.015864999926009468,2.0223572531069656
